missionId,enrichmentId,promptVersion,verdict,nb_ok,nb_questionable,nb_wrong,nb_missing,wrong_values,missing_values,failure_patterns,summary,durationMs,totalTokens
acab62b4-e494-40d7-83ea-1e32d06119c1,af0ed0c2-a605-4eb7-a7cd-e45004b0017b,v2,flagged_minor,8,2,1,0,competence_rome.communication_creation_numerique,,competence_rome communication_creation_numerique non justifié|engagement_intent cadre_engage discutable|competence_rome management_social_soin discutable,"Les classifications sont globalement pertinentes, avec un bon choix du domaine, secteur, type de mission et intentions d'engagement liées à la transmission et à l'animation. La classification 'cadre_engage' pour l'intention d'engagement est discutable car la mission, bien que en service civique, ne décrit pas un cadre institutionnel fortement structuré. La compétence ROME 'communication_creation_numerique' est incorrecte car il n'y a pas d'éléments numériques ou de création digitale dans la mission. La compétence 'management_social_soin' est questionnable car l'accompagnement social ou soin n'est pas clairement central. Ces points mineurs justifient un verdict 'flagged_minor'.",11035,6045
14b28121-33b3-42fb-ab07-35650d7dc343,db9f63f3-f3ae-48bd-9394-66a8e8ac8651,v2,approved,10,2,0,0,,,domaine secondaire ambigu|secteur_activite secondaire discutable,"Les classifications sont globalement correctes et bien justifiées par le texte. Le domaine principal est clairement 'education_transmission' avec un secteur d'activité correspondant. La présence de 'social_solidarite' et 'sante_social_aide_personne' est discutable mais plausible comme valeurs secondaires. Le type de mission, compétences, intentions d'engagement et formations ONISEP sont bien alignés avec la description de la mission.",8529,6200
69400443-8959-4084-9ca5-cf54abf9ad63,de58c68a-8dd3-445e-bbe8-eacb3655d22f,v2,approved,13,0,0,0,,,,"Les classifications sont cohérentes et bien justifiées par le texte de la mission. La mission combine inclusion sociale, transmission pédagogique et animation, ce qui justifie les multiples domaines et intentions d'engagement retenus. Le type de mission régulière est conforme à la durée et au volume horaire. Le cadre service civique est correctement identifié. Aucune erreur majeure ou omission manifeste n'a été détectée.",9207,6133
1dab3934-97a4-4af7-93d9-665e342714c9,9a799651-d6f5-45b0-837e-344660484f68,v2,approved,12,1,0,0,,,competence_rome classification incertaine,"Les classifications sont globalement correctes et bien justifiées par le texte de la mission. Le domaine principal est correctement identifié comme éducation_transmission et culture_arts, reflétant l'animation socio-éducative et culturelle. Le secteur d'activité, le type de mission, les compétences ROME, l'intention d'engagement et les domaines de formation ONISEP sont cohérents avec la description. Seule la compétence ROME 'communication_creation_numerique' est un peu incertaine car la mission ne précise pas explicitement l'usage d'outils numériques pour la promotion culturelle.",7018,6176
0dd82174-40f9-477b-a7f1-f4d3e92f2f80,4b5fed91-e128-4139-bc6f-4b5ae19738f0,v2,approved,13,0,0,0,,,,"Les classifications sont cohérentes et bien justifiées par le texte de la mission. La double appartenance au domaine social_solidarite et education_transmission reflète la nature mixte de l'accompagnement et de l'animation éducative. Le secteur d'activité, les compétences, l'intention d'engagement et la formation ONISEP sont également correctement attribués. Le type de mission régulière est conforme à la durée et au rythme indiqués. Le cadre engage est justifié par le contexte de service civique avec tutorat.",7395,6170
c6b24112-8f32-4e38-b097-9202011f563c,478faa54-4054-4fbd-a719-3ee807fddd63,v2,approved,9,4,0,0,,,domaine secondaire discuté|secteur_activite secondaire discuté|engagement_intent aide_directe discutable,"Les classifications sont globalement cohérentes avec le texte de la mission. Le domaine principal sport_animation est bien justifié, tandis que social_solidarite est secondaire et moins prioritaire. Le secteur education_formation_animation est pertinent, avec une possible extension au secteur santé_social_aide_personne plausible mais moins évidente. Le type de mission régulière est correct. Les compétences et intentions d'engagement sont bien choisies, bien que management_social_soin et aide_directe soient discutables car la mission est surtout centrée sur la transmission et l'animation plutôt que sur un accompagnement social direct. Le cadre engage est justifié par le service civique. Les formations ONISEP sont adaptées.",10768,6291
359667e0-aaff-4c1c-8ddb-60b3bfeea5ef,f6228627-a5c7-45c7-96d4-a6fb4e2dff7f,v2,flagged_major,10,1,4,1,competence_rome.communication_creation_numerique|type_mission.temps_plein|competence_rome.gestion_pilotage_juridique|engagement_intent.cadre_engage,type_mission.reguliere,type_mission mal évalué|competence_rome incorrecte|cadre_engage non justifié,"La classification est globalement pertinente sur les domaines, secteurs, engagement et formation ONISEP. Cependant, la classification du type de mission en 'temps plein' est incorrecte car la durée totale est faible et répartie sur plusieurs mois, ce qui correspond plutôt à une mission régulière. La compétence ROME 'communication_creation_numerique' est erronée car aucun élément numérique n'est mentionné. De même, 'gestion_pilotage_juridique' n'est pas justifiée. L'intention d'engagement 'cadre_engage' est inappropriée car la mission, bien que en service civique, ne décrit pas un cadre institutionnel structuré. Le support à l'organisation est discutable mais peut être toléré.",13817,6891
c66c4643-0e8e-41fe-8b4d-f609cf7acfdc,ba4dfdca-c5f5-45d4-9876-4143f0042227,v2,flagged_minor,11,2,1,0,competence_rome.communication_creation_numerique,,competence_rome communication_creation_numerique non justifié|domaine social_solidarite discutable|formation_onisep societe_droit_politique incertaine,"La classification est globalement correcte et bien justifiée par le texte, notamment pour le domaine principal 'culture_arts', le secteur d'activité, le type de mission, les intentions d'engagement et la formation ONISEP principale. La présence du domaine 'social_solidarite' est discutable car la mission est surtout centrée sur la médiation culturelle, la dimension sociale étant secondaire. La compétence ROME 'communication_creation_numerique' n'est pas justifiée par le texte, qui ne mentionne pas d'activités numériques ou de communication digitale. La formation ONISEP 'societe_droit_politique' est plausible mais moins clairement étayée. Ces points justifient un verdict 'flagged_minor'.",7576,7604
f1f2052d-b7a1-4875-8aa3-545b20d3384e,b7d03ec5-0f9a-40d5-b0b9-f08076b68673,v2,approved,11,0,0,0,,,,"Les classifications sont globalement très cohérentes avec la description de la mission. Le domaine social et solidarité est justifié par l'accompagnement des usagers pour l'accès aux droits. Les intentions d'engagement couvrent bien l'aide directe, la transmission, le support organisationnel et le cadre structuré. Les compétences ROME et secteurs d'activité reflètent correctement l'aspect social et numérique. Le type de mission temps plein est conforme à la durée et au volume horaire. Aucune classification majeure n'est erronée ou manquante.",6100,5966
f16e13fe-1bfe-4dca-b13b-b83388558171,23eae6d8-e7ab-4118-a0dd-0983b84a9a62,v2,approved,10,2,0,0,,,domaine trop large|secteur_activite trop large|formation_onisep bien prise en compte,"Les classifications sont globalement pertinentes et bien justifiées par le texte. Le domaine principal 'education_transmission' est adapté car la mission porte sur la communication et la sensibilisation. L'étiquette 'sante_soins' est discutable car il n'y a pas de tâches de soin direct. De même, le secteur 'sante_social_aide_personne' est moins justifié que 'numerique_communication'. Les autres classifications sont cohérentes avec la description de la mission.",9313,6158
c9c0ea67-0fd0-4e9e-85d6-41e92505a2db,e0425c8e-3181-4a6c-a371-a7fd65d2e71c,v2,approved,12,0,0,0,,,,"Les classifications sont globalement cohérentes et bien justifiées par le texte de la mission. Le domaine social et solidarité est pertinent, l'intention d'engagement reflète bien les actions d'aide directe, animation et transmission. Les compétences ROME et secteurs d'activité sont correctement attribués. Le type de mission régulière correspond à la durée et au rythme indiqués. Le cadre d'engagement en service civique est justifié. Les domaines de formation ONISEP choisis reflètent bien les aspects sociaux, santé et civiques de la mission.",8302,6423
93f4ad3c-c612-4565-a58f-2bf6b003a2e7,82b09e51-ca78-4707-93a8-3c231912086d,v2,approved,14,0,0,0,,,,"Les classifications sont globalement très cohérentes et bien justifiées par le texte de la mission. Le domaine principal est correctement identifié comme combinant éducation/transmission et culture/arts. Le secteur d'activité, les compétences, l'intention d'engagement et la formation ONISEP correspondent précisément aux activités décrites, incluant la pédagogie, l'animation, la communication numérique et le cadre structuré du service civique. Le type de mission temps plein est également approprié au volume horaire et à la durée indiqués.",8138,6502
c1101e73-af6f-4d15-a9b1-953288a73dee,e3e7da26-ad38-4396-ae14-94cb5a6c1394,v2,approved,12,2,0,0,,,competence_rome communication_creation_numerique non justifié clairement|competence_rome gestion_pilotage_juridique incertain,"Les classifications sont globalement correctes et bien justifiées par le texte de la mission. Le domaine principal est correctement identifié comme environnement et éducation/transmission, en cohérence avec les activités décrites. Le secteur d'activité et le type de mission sont également appropriés. L'intention d'engagement reflète bien les actions de transmission, animation, action terrain et cadre structuré du service civique. Seules deux classifications de compétences ROME sont discutables : la compétence 'communication_creation_numerique' n'est pas clairement justifiée car aucun usage explicite d'outils numériques n'est mentionné, et 'gestion_pilotage_juridique' est incertaine faute d'activités explicites de gestion ou pilotage, malgré un cadre structuré. Ces points ne remettent pas en cause la qualité globale des classifications.",10851,6769
3fa8b8fa-0f7b-4316-83d9-53b8efd0efce,e070466d-32e1-4be5-a8c4-9bfd2ebde99d,v2,approved,10,1,0,1,,secteur_activite.culture_creation_medias,secteur_activite trop large ou mal ciblé,"Les classifications sont globalement pertinentes et bien justifiées par le texte de la mission. Le domaine principal 'culture_arts' est correct, ainsi que les intentions d'engagement et les compétences. Le secteur d'activité 'environnement_agriculture' est discutable car la mission est surtout culturelle et patrimoniale ; il serait préférable d'ajouter ou remplacer par 'culture_creation_medias'. Les autres classifications sont cohérentes avec la description et le cadre du service civique.",7262,6423
8d84477d-9bae-4116-b805-18c940930a7b,6868ccf0-edee-4982-8adf-0b57c6f92a7b,v2,approved,12,2,0,0,,,classification domaine multiple justifiée|gestion_pilotage_juridique peu détaillée,"Les classifications sont globalement correctes et bien justifiées par le texte de la mission. Le domaine principal est 'culture_arts' avec un complément pertinent 'social_solidarite'. La présence du domaine 'environnement_nature' est plausible mais moins certaine. La compétence 'gestion_pilotage_juridique' est discutable car peu explicitement détaillée. Le type de mission, les intentions d'engagement et la formation ONISEP sont bien alignés avec la description. Aucune classification majeure erronée ni valeur manifestement manquante.",7472,7079
2aa9d869-2cd2-4555-8e90-1d68d6201ebe,fd16a0b6-9f35-4135-ac7e-d674aad85530,v2,approved,12,0,0,0,,,,"Les classifications sont globalement correctes et bien justifiées par le texte de la mission. Le domaine social_solidarite est approprié, l'intention d'engagement est bien couverte par aide_directe, animation, support_organisation et cadre_engage. Les compétences ROME et secteurs d'activité correspondent aux tâches décrites. Le type de mission régulière est cohérent avec la durée et le rythme. Les formations ONISEP social_sante_sport et societe_droit_politique sont pertinentes au regard des objectifs et du contexte. Aucune erreur majeure ou valeur manquante n'a été détectée.",6492,6597
bd77b8f3-a037-4398-ab8c-30631f96e999,217a377e-2314-4485-9ca9-5760aa10e230,v2,approved,16,0,0,0,,,,"Les classifications sont globalement très cohérentes et bien justifiées par le texte de la mission. Les différents domaines, secteurs, intentions d'engagement et compétences reflètent fidèlement les activités décrites, qui combinent valorisation culturelle, actions environnementales et renforcement du lien social dans un cadre structuré de service civique. Aucun élément majeur n'est erroné ou manquant.",8193,6932
e972140b-2215-471e-ba93-5783423873b9,ccbd0085-076e-4701-b0a9-8edaa2b6f2ec,v2,approved,17,0,0,0,,,,"Les classifications sont globalement très bien justifiées par le texte de la mission. Le domaine principal est correctement identifié comme sport_animation, avec des valeurs complémentaires social_solidarite et environnement_nature justifiées par les tâches et objectifs. Le secteur d'activité, le type de mission, les compétences ROME, l'intention d'engagement et les formations ONISEP sont tous cohérents avec la description détaillée. Aucune erreur ou omission majeure n'a été détectée.",28745,6768
51e0b98f-8ce7-4a94-90a3-3247cfb62e06,2d32bea8-1af6-4989-9b84-e977625edc14,v2,approved,16,0,0,0,,,,"Les classifications sont globalement très cohérentes et bien justifiées par le texte de la mission. Le domaine principal est correctement identifié comme sport_animation, avec des compléments pertinents en social_solidarite et environnement_nature, reflétant la diversité des tâches. Les secteurs d'activité, type de mission, compétences ROME, intentions d'engagement et formations ONISEP sont tous en adéquation avec les activités décrites. Aucune erreur majeure ni valeur manquante manifeste n'a été détectée.",8804,6797
c5b5d924-91b7-47d6-ad94-36156eb367be,12dc2368-d28d-4d34-a8c3-6eb5ba1b94d9,v2,approved,16,0,0,0,,,,"Les classifications proposées sont toutes clairement justifiées par le texte de la mission et conformes aux règles de classification. La mission combine des activités d'animation sportive, de lien social, de sensibilisation environnementale, ainsi que des dimensions d'organisation et d'accompagnement direct. Le type de mission, les compétences mobilisées, les intentions d'engagement et les domaines de formation ONISEP sont cohérents avec la description fournie.",9186,6775
306ce571-2560-4d79-ba08-4dc606408b5c,a94ef8cb-2411-4e84-8898-d46a8901f0d7,v2,approved,15,1,0,0,,,communication_creation_numerique usage discutable,"Les classifications sont globalement très bien justifiées et conformes aux règles. La seule classification un peu discutable est l'utilisation de 'communication_creation_numerique' pour la compétence ROME, car la mission mentionne la promotion mais pas explicitement des outils numériques. Cela reste plausible mais pourrait être discuté. Toutes les autres valeurs sont pertinentes et bien ancrées dans le texte.",10280,6834
3b63c3b3-d2bd-46c4-898c-c5fef8e9d577,be85a6d3-07b1-405e-a082-a635d098a6bb,v2,approved,14,0,0,0,,,,"Les classifications sont globalement très cohérentes et bien justifiées par le texte de la mission. Le domaine principal est correctement identifié comme culture_arts avec un complément social_solidarite pertinent. Le secteur d'activité, le type de mission, les compétences ROME, les intentions d'engagement et les domaines de formation ONISEP correspondent précisément aux activités décrites. La prise en compte du cadre structuré du service civique est également appropriée. Aucune erreur ou omission majeure n'a été détectée.",6308,6813
d289b458-c90c-4a05-907e-f1a1bc7ed047,27bf021f-6a11-487e-b33d-a6de8e63475b,v2,approved,16,0,0,0,,,,"Les classifications sont globalement très cohérentes avec le texte de la mission. Le domaine social_solidarite est bien justifié comme principal, complété par education_transmission et culture_arts pour les ateliers et événements. Le type de mission régulière est correct au vu de la durée et du volume horaire. Les secteurs, compétences, intentions d'engagement et formations ONISEP sont bien alignés avec les activités décrites. Aucune erreur majeure ni valeur manquante manifeste n'a été détectée.",16242,7098
11f99bec-f3de-4854-997f-26283a830a26,b5234286-d49f-4e7e-b1e3-533aac617cb1,v2,approved,10,0,0,0,,,,"Les classifications sont toutes cohérentes avec la description de la mission. Le domaine social et solidarité est bien justifié par l'accompagnement des personnes âgées et la lutte contre l'isolement. Les intentions d'engagement (aide directe, animation, transmission, cadre engagé) correspondent aux activités décrites. Le secteur d'activité santé-social est adapté. Le type de mission régulière est conforme à la durée et fréquence indiquées. Les compétences ROME et la formation ONISEP sont bien alignées avec les tâches et le contexte. Aucune erreur ou omission majeure détectée.",6326,5795
aeedbd24-35fa-4e58-895a-e28a0967f368,5fac45c4-9051-44ec-b0de-3da11dc1f9f8,v2,approved,13,0,0,0,,,,"Les classifications sont globalement cohérentes et bien justifiées par le texte de la mission. La mission combine médiation culturelle, transmission pédagogique et accompagnement numérique, ce qui justifie les domaines, secteurs, compétences et intentions d'engagement retenus. Le type de mission est correctement identifié comme régulière. Le cadre structuré du service civique est également bien pris en compte.",8127,6282
ac4a5a60-b897-45d0-9434-cf262fe118bf,abc36a5c-856f-4f60-bb81-ce314cf7af2b,v2,approved,11,0,0,0,,,,"Les classifications sont globalement cohérentes et bien justifiées par le texte de la mission. Le domaine social_solidarite est adapté au contenu centré sur l'accompagnement des seniors. Le secteur d'activité santé_social_aide_personne correspond au public et aux tâches. Le type de mission régulière est conforme à la durée et au rythme. Les compétences ROME reflètent l'accompagnement social et la coopération. Les intentions d'engagement couvrent bien l'aide directe, l'animation, la transmission informelle, le support organisationnel et le cadre structuré du service civique. Aucune erreur majeure détectée.",6778,6012
8a995353-7a69-49b9-857a-e15adef64b8d,a4790d14-a434-4a4b-8eca-0e972e3778be,v2,approved,10,2,0,0,,,domaine gestion_projet discutable|engagement_intent transmission incertaine,Les classifications sont globalement pertinentes et bien justifiées par le texte de la mission. Le domaine principal social_solidarite et le secteur santé_social sont corrects. Le type de mission régulière correspond à la durée et fréquence indiquées. Les compétences et intentions d'engagement sont cohérentes avec les activités décrites. Seules les classifications 'gestion_projet' dans domaine et 'transmission' dans engagement_intent sont discutables car le texte ne met pas clairement en avant la gestion de projet ni une action explicite de transmission aux bénéficiaires.,5958,6103
d5a8f519-81e8-442d-b555-676863b7e595,54137ab3-46dc-4d0a-888e-6a601e27c027,v2,approved,9,1,0,0,,,engagement_intent support_organisation non clairement justifié,"Les classifications sont globalement correctes et bien justifiées par le texte de la mission. La seule classification un peu discutable est 'support_organisation' dans l'intention d'engagement, car le texte ne décrit pas explicitement une mission de support organisationnel distincte, mais cette valeur reste plausible. Le domaine principal, le secteur, le type de mission, les compétences et les autres intentions d'engagement sont bien alignés avec la description fournie.",5447,5948
f2ea9fec-0795-4f89-a0c7-54db35782733,856a0dd0-5830-4160-9c00-6f363527f440,v2,approved,10,0,0,0,,,,"Les classifications sont globalement cohérentes et bien justifiées par le texte de la mission. Le domaine social et solidarité est adapté, l'intention d'engagement reflète bien les actions décrites (aide directe, animation, transmission, cadre structuré). Les compétences ROME et le secteur d'activité correspondent à l'accompagnement social des seniors. Le type de mission régulière est conforme à la durée et au rythme indiqués. La formation ONISEP sociale, santé et sport est pertinente. Aucune erreur majeure ou valeur manquante n'a été détectée.",6978,5775
88463221-c120-404e-a5ae-24a0d2a59544,d8ce01a4-54f2-4a1e-850f-80e7829f938f,v2,approved,11,0,0,0,,,,"Les classifications sont globalement cohérentes et bien justifiées par le texte de la mission. Le domaine social_solidarite est pertinent, le secteur santé_social_aide_personne correspond au public et aux activités. Le type régulière est adapté à la durée et au volume horaire. Les compétences ROME reflètent l'accompagnement social et la coopération. L'intention d'engagement couvre bien l'aide directe, l'animation, la transmission, le support organisationnel et le cadre structuré. La formation ONISEP social_sante_sport est appropriée. Aucune erreur majeure détectée.",6523,6537
d103fddf-2a5b-4aae-87e8-55f3006e8264,66660468-0830-4c7a-9c91-f710efdcb47b,v2,approved,11,0,0,0,,,,"Les classifications sont cohérentes et bien justifiées par le texte de la mission. Le domaine social_solidarite est adapté au contenu centré sur l'accompagnement des seniors. Les intentions d'engagement couvrent correctement l'aide directe, l'animation, l'action terrain, la transmission informelle et le cadre structuré du service civique. Le secteur d'activité et les compétences ROME correspondent aux tâches décrites. Le type de mission régulière est conforme à la durée et au rythme indiqués. La formation ONISEP social_sante_sport est pertinente au regard de la finalité sociale et sanitaire de la mission.",7113,6007
3a5b5ae3-57a1-403e-98a6-963dce2e413e,d0669242-d39b-4d52-8bcd-83f966fc86ba,v2,approved,13,0,0,0,,,,"Les classifications sont globalement cohérentes et bien justifiées par le texte de la mission. Le domaine social_solidarite est adapté au contenu centré sur l'accompagnement, la lutte contre l'isolement et la participation citoyenne. Les intentions d'engagement reflètent bien la diversité des actions : aide directe, animation, support organisationnel et cadre structuré. Les compétences ROME et secteurs d'activité correspondent aux tâches décrites. Le type de mission régulière est conforme à la durée et au rythme. Les formations ONISEP choisies sont pertinentes au regard des objectifs sociaux et citoyens. La classification 'transmission' est acceptable en tant que dimension secondaire. Aucune erreur majeure détectée.",8845,6269
0a778c10-170c-496e-89ac-15739a8729c6,c10467d8-4a2d-47c9-ba82-66d668dd2d6d,v2,approved,10,0,0,0,,,,"Les classifications sont globalement cohérentes et bien justifiées par le texte. Le domaine social_solidarite est adapté au contenu centré sur l'animation et le lien social avec des résidents d'EHPAD. Les intentions d'engagement animation, aide_directe et transmission reflètent bien les activités décrites. Le secteur sante_social_aide_personne correspond à l'accompagnement social des personnes âgées. Le type de mission régulière est conforme à la durée et fréquence indiquées. Les compétences management_social_soin et cooperation_organisation_soft_skills sont pertinentes. L'utilisation de cadre_engage est justifiée par le cadre du service civique. La formation_onisep social_sante_sport est adaptée au contexte. Aucune erreur majeure ou valeur manquante n'a été détectée.",6370,6132
f1e2f8e4-96eb-4cc7-aeff-b139f7220edf,bbca8a37-8032-4cf8-946c-f775b675ef35,v2,flagged_major,10,1,3,1,domaine.education_transmission|secteur_activite.education_formation_animation|type_mission.temps_plein,type_mission.reguliere,domaine trop large|type_mission incorrecte|secteur_activite mal attribué,La classification du domaine inclut à tort 'education_transmission' alors que la mission est principalement environnementale. Le secteur d'activité 'education_formation_animation' est inapproprié car la mission relève du secteur environnemental. Le type de mission est mal classé en 'temps_plein' alors que le volume horaire correspond à une mission régulière. Les autres classifications sont pertinentes. Une valeur manquante notable est 'type_mission' = 'reguliere'.,10562,6667
e72e072f-3ca8-4936-93ec-476d7eb180ae,11f603ff-a8b0-4a26-b051-2810cda0bde6,v2,approved,14,0,0,0,,,,"Les classifications proposées sont toutes clairement justifiées par le texte de la mission et conformes aux règles de classification. La mission combine un accompagnement social et une transmission de compétences numériques, ce qui justifie les domaines et secteurs multiples. Le type de mission, les compétences, l'intention d'engagement et les formations ONISEP sont également bien alignés avec la description. Aucune erreur ou omission majeure n'a été détectée.",6288,6284
f56974be-a722-45de-94f7-c4d8d3f1e29f,37a916eb-ee96-410c-ab85-756611dad45f,v2,flagged_major,8,3,3,1,domaine.education_transmission|type_mission.temps_plein|engagement_intent.cadre_engage,type_mission.reguliere,domaine multiple non justifié|type_mission incorrecte|cadre_engage non justifié,"La classification du domaine sport_animation est correcte, mais l'ajout du domaine education_transmission est erroné car la mission est principalement sportive avec une dimension pédagogique secondaire. Le type de mission est mal classé en temps plein alors que la durée horaire correspond à une mission régulière. La compétence management_social_soin est discutable car la mission n'implique pas un accompagnement social ou soin direct. L'intention cadre_engage est incorrecte car le service civique dans une association ne constitue pas un cadre institutionnel structuré. Quelques classifications sectorielles et de formation sont discutables mais pas manifestement fausses.",9701,6539
588b31be-b0ab-4112-849d-add9580e064c,e95016f1-9468-4fe3-914b-21c2c03cf768,v2,flagged_minor,11,3,1,0,competence_rome.communication_creation_numerique,,competence_rome mal attribuée|domaine secondaire discutable|engagement_intent cadre_engage discutable,"Les classifications sont globalement pertinentes et bien justifiées, notamment pour le domaine principal environnement_nature, le secteur environnement_agriculture et les intentions d'engagement transmission, animation, support organisation et action terrain. Cependant, la classification 'culture_arts' et 'culture_creation_medias' sont discutables car la dimension culturelle est secondaire. La compétence ROME 'communication_creation_numerique' est incorrecte car aucune activité numérique n'est mentionnée. L'usage de 'cadre_engage' est discutable car le cadre semble associatif et de service civique sans forte structuration hiérarchique.",14347,6888
620b8181-0280-47ce-80cf-223f60efadfd,cc121b6a-2154-46ba-b5ac-07bf5543ba6b,v2,approved,14,0,0,0,,,,"Les classifications sont globalement très cohérentes et bien justifiées par le texte de la mission. Le domaine principal est correctement identifié comme sécurité et défense, avec une dimension pédagogique importante. Le secteur d'activité, le type de mission, les compétences ROME, l'intention d'engagement et les domaines de formation ONISEP sont tous pertinents et conformes aux règles. Aucune erreur ni omission majeure n'a été détectée.",7842,6528
6c43e385-1cc7-4d2a-a6a9-1d3d62e963b8,7b443ef9-98e9-493f-91af-dab0c4d81317,v2,approved,14,0,0,0,,,,"Les classifications sont globalement très cohérentes et bien justifiées par le texte de la mission. Le domaine social_solidarite est pertinent au vu du renforcement du lien social et intergénérationnel. Le secteur d'activité combine à juste titre santé_social_aide_personne et environnement_agriculture, reflétant les actions sociales et environnementales. Le type de mission régulière correspond à la durée et au rythme. Les compétences ROME couvrent bien les aspects sociaux, organisationnels et pratiques. L'intention d'engagement est complète, incluant aide directe, animation, action terrain, transmission et cadre engagé, ce qui correspond au contexte du service civique. Les formations ONISEP social_sante_sport et environnement_nature_sciences sont également adaptées. Aucune erreur ni omission majeure n'a été détectée.",11034,6960
d4dad546-abc1-4754-a893-5c668eb6d212,f493c46f-b554-4282-a8e1-cf0e5deaa53d,v2,approved,16,0,0,0,,,,"Les classifications sont globalement très cohérentes et bien justifiées par le texte de la mission. Le domaine principal est correctement identifié comme environnement_nature, avec des compléments pertinents en social_solidarite et education_transmission, reflétant la nature intergénérationnelle, pédagogique et environnementale des activités. Le secteur d'activité, le type de mission, les compétences ROME, les intentions d'engagement et les domaines de formation ONISEP sont tous en adéquation avec les tâches décrites. Aucune erreur majeure ni valeur manquante n'a été détectée.",7248,6790
5c8a45ab-246d-4735-9bfb-71b9842a7b6b,eed3a1fe-89c7-4dc1-9d75-8dda64e03677,v2,flagged_major,8,1,2,0,domaine.education_transmission|type_mission.temps_plein,,domaine secondaire utilisé comme principal|type_mission mal évalué (temps plein incorrect)|engagement_intent secours discutable,"La classification du domaine principal doit être 'securite_defense' uniquement, car la mission est centrée sur la sécurité civile et les secours. La présence d'un second domaine 'education_transmission' est incorrecte car il s'agit d'une activité secondaire. Le type de mission 'temps_plein' est erroné compte tenu du faible volume horaire total (24-30h sur 10 mois), ce qui ne correspond pas à un temps plein. L'intention d'engagement 'secours' est discutable car la mission ne prévoit qu'une observation des secours, sans intervention directe. Les autres classifications sont correctes.",9081,6531
dfe3aae2-d096-47f6-93ca-5e0feb856306,74c3e80a-a068-405b-b9d7-d1292fa25e98,v2,approved,12,0,0,0,,,,"Les classifications sont globalement cohérentes et bien justifiées par le texte de la mission. Le domaine social_solidarite est pertinent, complété par education_transmission pour la dimension pédagogique. Le secteur santé_social correspond au contexte du centre de post cure. Le type de mission régulière est conforme à la durée et au volume horaire. Les compétences ROME reflètent l'accompagnement social et l'organisation. L'intention d'engagement couvre aide directe, animation, transmission, support organisationnel et cadre structuré, ce qui correspond bien au descriptif. La formation ONISEP social_sante_sport est adaptée au public et aux activités. Aucune erreur majeure détectée.",9206,6526
cf2a7cf4-e9d2-46e6-80bc-db28f268904b,512df185-bc6c-42bf-9a7c-83829ca7029c,v2,approved,12,0,0,0,,,,"Les classifications sont globalement correctes et bien justifiées par le texte de la mission. Le domaine social et solidarité est prioritaire, avec une dimension d'éducation et transmission clairement présente. Le secteur d'activité, le type de mission, les compétences ROME, l'intention d'engagement et les domaines de formation ONISEP sont cohérents avec la description. Aucune erreur majeure détectée.",8187,6411
c4b90ac1-d8c8-4235-a969-e959dc4dbd85,74081c81-7d2f-4194-a85d-dd94b47568ac,v2,approved,10,0,0,0,,,,"Les classifications sont toutes cohérentes avec le texte de la mission. Le domaine social_solidarite est justifié par l'objectif de lutte contre l'isolement et la création de liens intergénérationnels. Les intentions d'engagement (aide_directe, animation, transmission, cadre_engage) reflètent bien les activités décrites, incluant visites, animations et cadre structuré de service civique. Les compétences ROME et secteur d'activité correspondent à l'accompagnement social et à la coopération. Le type de mission régulière est conforme à la durée et au rythme indiqués. La formation ONISEP social_sante_sport est pertinente au regard des publics et activités. Aucune erreur ni omission majeure n'a été détectée.",6232,5936
72701552-d66b-4c58-b8c7-2ab9c82e42e4,f3801dfd-1cfa-4d01-9ffb-b517d23495b4,v2,approved,10,0,0,0,,,,"Les classifications sont toutes cohérentes avec le texte de la mission. Le domaine social_solidarite est justifié par l'accompagnement et la lutte contre l'isolement. Les intentions d'engagement (aide directe, animation, transmission, cadre engage) reflètent bien les activités décrites. Les compétences ROME et le secteur d'activite sont adaptés au contenu. Le type de mission régulière correspond à la durée et au rythme. La formation ONISEP social_sante_sport est pertinente. Aucune erreur ni omission majeure détectée.",12934,5942
cb12303f-35c2-4ab7-b49d-01f200c7b0d7,a97ad34e-d7c0-4e8c-8c1e-50a1dfd23124,v2,approved,10,0,0,0,,,,"Les classifications sont toutes cohérentes avec le texte de la mission. Le domaine social et solidarité est bien justifié par les activités d'accompagnement des seniors. Le secteur d'activité santé/social est adapté. Les intentions d'engagement (aide directe, animation, transmission, cadre engagé) correspondent aux tâches et au contexte. Le type de mission régulière est conforme à la durée et au volume horaire. Les compétences ROME et la formation ONISEP sont bien alignées avec les activités décrites. Aucune erreur ou omission majeure détectée.",6533,6034
061b3be2-21e9-4644-9ec4-0be3b699a136,af9d5937-3a37-4779-bfee-2d33df717937,v2,approved,14,0,0,0,,,,"Les classifications sont toutes conformes au texte de la mission et respectent précisément les règles données. Le domaine social et éducatif est bien identifié, le secteur d'activité correspond aux tâches d'accompagnement et d'éducation, le type de mission est correctement évalué comme temps plein, et les intentions d'engagement reflètent l'aide directe, la transmission, l'animation et le cadre structuré du service civique. La localisation internationale en Europe est justifiée, ainsi que les formations ONISEP associées. Aucune erreur ni omission majeure n'a été détectée.",6874,6469
